News_content,scores,wordList
"En los funerales es común decir frases como “No te llamé porque supuse que querías estar sola” o “Al menos ya no está sufriendo”, pero no ayudan e incluso pueden herir a quienes enfrentan una pérdida. Algunos dolientes sugieren qué deberías decir.",-0.5267,"['en', 'los', 'funerales', 'e', 'común', 'decir', 'frases', 'como', 'te', 'llamé', 'porque', 'supuse', 'que', 'querías', 'estar', 'sola', 'al', 'menos', 'ya', 'está', 'sufriendo', 'pero', 'ayudan', 'incluso', 'pueden', 'herir', 'quienes', 'enfrentan', 'una', 'pérdida', 'algunos', 'dolientes', 'sugieren', 'qué', 'deberías', 'decir']"
"Por 
DAVID POGUE

",0.0,"['por', 'david', 'pogue']"
"Desde hace más de un siglo, los científicos debaten la función de su característico estampado; lo han considerado un camuflaje para confundir a depredadores, una señal de identidad para otras cebras y un tipo de aire acondicionado para vestir. Ahora se han valido de caballos con camuflaje para responder.",0.0,"['desde', 'hace', 'más', 'un', 'siglo', 'los', 'científicos', 'debaten', 'función', 'su', 'característico', 'estampado', 'lo', 'han', 'considerado', 'un', 'camuflaje', 'para', 'confundir', 'depredadores', 'una', 'señal', 'identidad', 'para', 'otras', 'cebras', 'un', 'tipo', 'aire', 'acondicionado', 'para', 'vestir', 'ahora', 'se', 'han', 'valido', 'caballos', 'con', 'camuflaje', 'para', 'responder']"
"Por 
JOANNA KLEIN

",0.0,"['por', 'joanna', 'klein']"
"Roma alberga ahora el templo más grande en Europa de la Iglesia de Jesucristo de los Santos de los Últimos Días, el cual está abierto hasta marzo a cualquier persona interesada en recorrerlo antes de su dedicación; ya recibió a cincuenta mil visitantes.",0.0,"['rom', 'alberga', 'ahora', 'el', 'templo', 'más', 'grande', 'en', 'europa', 'iglesia', 'jesucristo', 'los', 'santos', 'los', 'últimos', 'días', 'el', 'cual', 'está', 'abierto', 'hasta', 'marzo', 'cualquier', 'persona', 'interesada', 'en', 'recorrerlo', 'ante', 'su', 'dedicación', 'ya', 'recibió', 'cincuenta', 'mil', 'visitantes']"
"Por 
ELISABETTA POVOLEDO

",0.0,"['por', 'elisabetta', 'povoledo']"
Los líderes del movimiento independentista catalán comenzaron a desfilar por el Tribunal Supremo de España para enfrentar cargos que incluyen rebelión y desacato a órdenes judiciales.,0.4404,"['los', 'líderes', 'del', 'movimiento', 'independentista', 'catalán', 'comenzaron', 'desfilar', 'por', 'el', 'tribunal', 'supremo', 'españa', 'para', 'enfrentar', 'cargo', 'que', 'incluyen', 'rebelión', 'desacato', 'órdenes', 'judiciales']"
"Por 
PATRICK CHAPPATTE

",0.0,"['por', 'patrick', 'chappatte']"
"En los funerales es común decir frases como “No te llamé porque supuse que querías estar sola” o “Al menos ya no está sufriendo”, pero no ayudan e incluso pueden herir a quienes enfrentan una pérdida. Algunos dolientes sugieren qué deberías decir.",-0.5267,"['en', 'los', 'funerales', 'e', 'común', 'decir', 'frases', 'como', 'te', 'llamé', 'porque', 'supuse', 'que', 'querías', 'estar', 'sola', 'al', 'menos', 'ya', 'está', 'sufriendo', 'pero', 'ayudan', 'incluso', 'pueden', 'herir', 'quienes', 'enfrentan', 'una', 'pérdida', 'algunos', 'dolientes', 'sugieren', 'qué', 'deberías', 'decir']"
"Por 
DAVID POGUE

",0.0,"['por', 'david', 'pogue']"
"Desde hace más de un siglo, los científicos debaten la función de su característico estampado; lo han considerado un camuflaje para confundir a depredadores, una señal de identidad para otras cebras y un tipo de aire acondicionado para vestir. Ahora se han valido de caballos con camuflaje para responder.",0.0,"['desde', 'hace', 'más', 'un', 'siglo', 'los', 'científicos', 'debaten', 'función', 'su', 'característico', 'estampado', 'lo', 'han', 'considerado', 'un', 'camuflaje', 'para', 'confundir', 'depredadores', 'una', 'señal', 'identidad', 'para', 'otras', 'cebras', 'un', 'tipo', 'aire', 'acondicionado', 'para', 'vestir', 'ahora', 'se', 'han', 'valido', 'caballos', 'con', 'camuflaje', 'para', 'responder']"
"Por 
JOANNA KLEIN

",0.0,"['por', 'joanna', 'klein']"
"Roma alberga ahora el templo más grande en Europa de la Iglesia de Jesucristo de los Santos de los Últimos Días, el cual está abierto hasta marzo a cualquier persona interesada en recorrerlo antes de su dedicación; ya recibió a cincuenta mil visitantes.",0.0,"['rom', 'alberga', 'ahora', 'el', 'templo', 'más', 'grande', 'en', 'europa', 'iglesia', 'jesucristo', 'los', 'santos', 'los', 'últimos', 'días', 'el', 'cual', 'está', 'abierto', 'hasta', 'marzo', 'cualquier', 'persona', 'interesada', 'en', 'recorrerlo', 'ante', 'su', 'dedicación', 'ya', 'recibió', 'cincuenta', 'mil', 'visitantes']"
"Por 
ELISABETTA POVOLEDO

",0.0,"['por', 'elisabetta', 'povoledo']"
Los líderes del movimiento independentista catalán comenzaron a desfilar por el Tribunal Supremo de España para enfrentar cargos que incluyen rebelión y desacato a órdenes judiciales.,0.4404,"['los', 'líderes', 'del', 'movimiento', 'independentista', 'catalán', 'comenzaron', 'desfilar', 'por', 'el', 'tribunal', 'supremo', 'españa', 'para', 'enfrentar', 'cargo', 'que', 'incluyen', 'rebelión', 'desacato', 'órdenes', 'judiciales']"
"Por 
PATRICK CHAPPATTE

",0.0,"['por', 'patrick', 'chappatte']"
El edificio donde el narcotraficante vivió hasta 1988 fue demolido en Medellín después de más de tres décadas de estar abandonado. En el lugar se construirá un parque en honor a las víctimas del cartel.,0.4939,"['el', 'edificio', 'donde', 'el', 'narcotraficante', 'vivió', 'hasta', 'fue', 'demolido', 'en', 'medellín', 'después', 'más', 'tres', 'décadas', 'estar', 'abandonado', 'en', 'el', 'lugar', 'se', 'construirá', 'un', 'parque', 'en', 'honor', 'la', 'víctimas', 'del', 'cartel']"
"Por 
MEGAN SPECIA

",0.0,"['por', 'megan', 'specia']"
"La oposición ha prometido entregar los alimentos y medicinas a partir del sábado, pero el gobierno se niega a permitir el paso. Los pacientes cuyas vidas dependen de recibir ayuda pronto se sienten olvidados en medio de la lucha.",0.34,"['oposición', 'ha', 'prometido', 'entregar', 'los', 'alimentos', 'medicinas', 'partir', 'del', 'sábado', 'pero', 'el', 'gobierno', 'se', 'niega', 'permitir', 'el', 'paso', 'los', 'pacientes', 'cuyas', 'vidas', 'dependen', 'recibir', 'ayuda', 'pronto', 'se', 'sienten', 'olvidados', 'en', 'medio', 'lucha']"
"Por 
ANATOLY KURMANAEV

 y 
ISAYEN HERRERA

",0.0,"['por', 'anatoly', 'kurmanaev', 'isayen', 'herrera']"
"Nicolás Maduro desplegó militares a la frontera con Colombia para evitar que la ayuda humanitaria que envió Estados Unidos llegue a su país. La tensión aumenta en las calles de Cúcuta, Colombia, donde todo parece encaminarse a una confrontación.",0.0,"['nicolás', 'maduro', 'desplegó', 'militares', 'frontera', 'con', 'colombia', 'para', 'evitar', 'que', 'ayuda', 'humanitaria', 'que', 'envió', 'estados', 'unidos', 'llegue', 'su', 'país', 'tensión', 'aumenta', 'en', 'la', 'calles', 'cúcuta', 'colombia', 'donde', 'todo', 'parece', 'encaminarse', 'una', 'confrontación']"
"Por 
BRENT MCDONALD

, 
EMILY RHYNE

 y 
ORLANDO DE GUZMÁN

",0.0,"['por', 'brent', 'mcdonald', 'emily', 'rhyne', 'orlando', 'guzmán']"
"Galerías de arte vanguardistas, restaurantes de primera y tiendas contemporáneas elegantes, además del multiculturalismo que ofrecen la Pequeña Haití y la Pequeña Habana, están entre algunos de los atractivos de Miami.",0.0,"['galerías', 'arte', 'vanguardistas', 'restaurantes', 'primera', 'tiendas', 'contemporáneas', 'elegantes', 'además', 'del', 'multiculturalismo', 'que', 'ofrecen', 'pequeña', 'haití', 'pequeña', 'habana', 'están', 'entre', 'algunos', 'los', 'atractivos', 'miami']"
"Por 
BRETT SOKOL

",0.0,"['por', 'brett', 'sokol']"
"Cuando era niña estaba rodeada de mujeres instruidas que no eran ni esposas ni madres, que no usaban maquillaje y que vivían en comunidad. Para nosotras, eran un modelo de igualdad.",-0.5267,"['cuando', 'era', 'niña', 'estaba', 'rodeada', 'mujeres', 'instruidas', 'que', 'eran', 'ni', 'esposas', 'ni', 'madres', 'que', 'usaban', 'maquillaje', 'que', 'vivían', 'en', 'comunidad', 'para', 'nosotras', 'eran', 'un', 'modelo', 'igualdad']"
"Por 
LIESL SCHWABE

",0.0,"['por', 'liesl', 'schwabe']"
"Nos conocimos en línea y comenzamos a salir; poco después descubrimos que teníamos una pasión en común, pero yo guardaba un secreto muy grande que temía confesarle: en todo el año solo había leído un libro. ",0.0,"['no', 'conocimos', 'en', 'línea', 'comenzamos', 'salir', 'poco', 'después', 'descubrimos', 'que', 'teníamos', 'una', 'pasión', 'en', 'común', 'pero', 'yo', 'guardaba', 'un', 'secreto', 'muy', 'grande', 'que', 'temía', 'confesarle', 'en', 'todo', 'el', 'año', 'solo', 'había', 'leído', 'un', 'libro']"
"Por 
KARLA MARIE-ROSE DERUS

",0.0,"['por', 'karla', 'derus']"
"Les pedimos a los venezolanos que nos leen, ya sea desde ese país o cualquier otro de América Latina, que nos compartieran cómo la crisis afecta el futuro del país y si están dispuestos a participar activamente en la política.",-0.6249,"['le', 'pedimos', 'los', 'venezolanos', 'que', 'no', 'leen', 'ya', 'sea', 'desde', 'ese', 'país', 'cualquier', 'otro', 'américa', 'latina', 'que', 'no', 'compartieran', 'cómo', 'crisis', 'afecta', 'el', 'futuro', 'del', 'país', 'si', 'están', 'dispuestos', 'participar', 'activamente', 'en', 'política']"
"Por 
KELLY VIRELLA

 y 
LELA MOORE

",0.0,"['por', 'kelly', 'virella', 'lela', 'moore']"
"El arte sobrevive a cualquier gobierno, permite vivir lo que nos está negado como ciudadanos y nos ayuda a crear la realidad política que queremos construir. Así, vivo en el futuro, en una Cuba diferente. Para atraparme, los censores tienen que venir a ese lugar.",0.0,"['el', 'arte', 'sobrevive', 'cualquier', 'gobierno', 'permite', 'vivir', 'lo', 'que', 'no', 'está', 'negado', 'como', 'ciudadanos', 'no', 'ayuda', 'crear', 'realidad', 'política', 'que', 'queremos', 'construir', 'así', 'vivo', 'en', 'el', 'futuro', 'en', 'una', 'cuba', 'diferente', 'para', 'atraparme', 'los', 'censores', 'tienen', 'que', 'venir', 'ese', 'lugar']"
"Por 
TANIA BRUGUERA

",0.0,"['por', 'tania', 'bruguera']"
"Dos marcas de ropa han usado exitosamente el trabajo de prisioneros peruanos para producir sus prendas y darles empleo y capacitación, una tendencia que crece en el mundo. ¿Es posible —y ético— construir tras las rejas un negocio rentable de moda?",0.0,"['do', 'marcas', 'ropa', 'han', 'usado', 'exitosamente', 'el', 'trabajo', 'prisioneros', 'peruanos', 'para', 'producir', 'sus', 'prendas', 'darles', 'empleo', 'capacitación', 'una', 'tendencia', 'que', 'crece', 'en', 'el', 'mundo', 'posible', 'construir', 'tras', 'la', 'rejas', 'un', 'negocio', 'rentable', 'moda']"
"Por 
ELIZABETH PATON

 y 
ANDREA ZARATE

",0.0,"['por', 'elizabeth', 'paton', 'andrea', 'zarate']"
"Quienes buscan naturalizarse ahora deben esperar hasta 31 meses para que se procesen sus documentos, casi el doble de tiempo que hace dos años, ya que la Casa Blanca ha intensificado la revisión de las solicitudes que permitirían votar a más personas en 2020.",0.34,"['quienes', 'buscan', 'naturalizarse', 'ahora', 'deben', 'esperar', 'hasta', 'me', 'para', 'que', 'se', 'procesen', 'sus', 'documentos', 'casi', 'el', 'doble', 'tiempo', 'que', 'hace', 'do', 'años', 'ya', 'que', 'casa', 'blanca', 'ha', 'intensificado', 'revisión', 'la', 'solicitude', 'que', 'permitirían', 'votar', 'más', 'persona', 'en']"
"Por 
MIRIAM JORDAN

",0.0,"['por', 'miriam', 'jordan']"
"Mientras la iglesia católica celebra una cumbre con clérigos de todo el mundo para discutir las revelaciones de abuso sexual eclesiástico, repasamos las diversas polémicas en el seno de la Santa Sede, que incluyen el abuso de monjas y el escándalo de los sacerdotes que tienen hijos.",0.0,"['mientras', 'iglesia', 'católica', 'celebra', 'una', 'cumbre', 'con', 'clérigos', 'todo', 'el', 'mundo', 'para', 'discutir', 'la', 'revelaciones', 'abuso', 'sexual', 'eclesiástico', 'repasamos', 'la', 'diversas', 'polémicas', 'en', 'el', 'seno', 'santa', 'sede', 'que', 'incluyen', 'el', 'abuso', 'monjas', 'el', 'escándalo', 'los', 'sacerdotes', 'que', 'tienen', 'hijos']"
"Por 
MEGAN SPECIA

",0.0,"['por', 'megan', 'specia']"
"Hugo Carvajal exhortó al ejército a romper con el gobierno de Nicolás Maduro antes del sábado, fecha límite establecida por la oposición para mover ayuda humanitaria por las fronteras, y dijo que varios funcionarios del gobierno han participado activamente en el narcotráfico.",0.0,"['hugo', 'carvajal', 'exhortó', 'al', 'ejército', 'romper', 'con', 'el', 'gobierno', 'nicolás', 'maduro', 'ante', 'del', 'sábado', 'fecha', 'límite', 'establecida', 'por', 'oposición', 'para', 'mover', 'ayuda', 'humanitaria', 'por', 'la', 'fronteras', 'dijo', 'que', 'varios', 'funcionarios', 'del', 'gobierno', 'han', 'participado', 'activamente', 'en', 'el', 'narcotráfico']"
"Por 
ANA VANESSA HERRERO

 y 
NICHOLAS CASEY

",0.0,"['por', 'ana', 'vanessa', 'herrero', 'nicholas', 'casey']"
El gobierno estadounidense fue uno de los primeros en reconocer la presidencia interina de Juan Guaidó y en esta semana Donald Trump ha sido muy claro en su apoyo a la oposición venezolana. Este respaldo de Estados Unidos no puede ser la razón para deslegitimar la cruzada legal y pacífica de recuperar la democracia en el país.,0.1779,"['el', 'gobierno', 'estadounidense', 'fue', 'uno', 'los', 'primeros', 'en', 'reconocer', 'presidencia', 'interina', 'juan', 'guaidó', 'en', 'esta', 'semana', 'donald', 'trump', 'ha', 'sido', 'muy', 'claro', 'en', 'su', 'apoyo', 'oposición', 'venezolana', 'este', 'respaldo', 'estados', 'unidos', 'puede', 'ser', 'razón', 'para', 'deslegitimar', 'cruzada', 'legal', 'pacífica', 'recuperar', 'democracia', 'en', 'el', 'país']"
"Por 
GISELA KOZAK ROVERO

",0.0,"['por', 'gisela', 'kozak', 'rovero']"
"Es posible reintroducir un alimento nocivo a la dieta, pero se debe buscar la ayuda de un especialista, dadas las complejidades y los posibles peligros en el diagnóstico y el tratamiento de la intolerancia alimentaria.",0.0,"['e', 'posible', 'reintroducir', 'un', 'alimento', 'nocivo', 'dieta', 'pero', 'se', 'debe', 'buscar', 'ayuda', 'un', 'especialista', 'dada', 'la', 'complejidades', 'los', 'posibles', 'peligros', 'en', 'el', 'diagnóstico', 'el', 'tratamiento', 'intolerancia', 'alimentaria']"
"Por 
RICHARD KLASCO

",0.0,"['por', 'richard', 'klasco']"
A medida que la crisis en Venezuela se intensifica y la estrategia del gobierno de Estados Unidos en el país sudamericano —amenazas y el uso de la ayuda humanitaria como arma política— corre un riesgo injustificable y sería contraproducente para el pueblo venezolano.,-0.6249,"['medida', 'que', 'crisis', 'en', 'venezuela', 'se', 'intensifica', 'estrategia', 'del', 'gobierno', 'estados', 'unidos', 'en', 'el', 'país', 'sudamericano', 'el', 'uso', 'ayuda', 'humanitaria', 'como', 'arma', 'corre', 'un', 'riesgo', 'injustificable', 'sería', 'contraproducente', 'para', 'el', 'pueblo', 'venezolano']"
"Por 
EL COMITÉ EDITORIAL

",0.0,"['por', 'el', 'comité', 'editorial']"
"La garantía de anonimato a los donantes de esperma y la promesa de que no tendrían relación con su descendencia a menos que así lo quisieran, fue la base de la industria de la fertilidad, que hoy es desafiada por la popularidad de las pruebas de ADN.",-0.296,"['garantía', 'anonimato', 'los', 'donantes', 'esperma', 'promesa', 'que', 'tendrían', 'relación', 'con', 'su', 'descendencia', 'menos', 'que', 'así', 'lo', 'quisieran', 'fue', 'base', 'industria', 'fertilidad', 'que', 'hoy', 'e', 'desafiada', 'por', 'popularidad', 'la', 'pruebas', 'adn']"
"Por 
JACQUELINE MROZ

",0.0,"['por', 'jacqueline', 'mroz']"
"Durante su campaña a la presidencia, Trump no se limitó a prometer el muro fronterizo, también prometió una reconstrucción sustancial de la infraestructura estadounidense. Pero luego pasaron meses y meses sin que hiciera nada. ¿A qué se debe esta parálisis?",-0.7003,"['durante', 'su', 'campaña', 'presidencia', 'trump', 'se', 'limitó', 'prometer', 'el', 'muro', 'fronterizo', 'también', 'prometió', 'una', 'reconstrucción', 'sustancial', 'infraestructura', 'estadounidense', 'pero', 'luego', 'pasaron', 'me', 'me', 'sin', 'que', 'hiciera', 'nada', 'qué', 'se', 'debe', 'esta', 'parálisis']"
"Por 
PAUL KRUGMAN

",0.0,"['por', 'paul', 'krugman']"
"Los líderes de la iglesia se reúnen en el Vaticano para atender la crisis generada por el abuso sexual eclesiástico pero advierten que la diversidad de puntos de vista y las barreras legales y culturales en todo el mundo, así como la negación, imposibilitan la creación de un estándar global de sanciones contra los perpetradores.",-0.6249,"['los', 'líderes', 'iglesia', 'se', 'reúnen', 'en', 'el', 'vaticano', 'para', 'atender', 'crisis', 'generada', 'por', 'el', 'abuso', 'sexual', 'eclesiástico', 'pero', 'advierten', 'que', 'diversidad', 'puntos', 'vista', 'la', 'barreras', 'legales', 'culturales', 'en', 'todo', 'el', 'mundo', 'así', 'como', 'negación', 'imposibilitan', 'creación', 'un', 'estándar', 'global', 'sanciones', 'contra', 'los', 'perpetradores']"
